Country,ccode,year,Approval_Smoothed,Approval_Not_Smoothed,NET_Smoothed,NET_Not_Smoothed,Relative_Smoothed,Relative_Not_Smoothed
Montenegro,Montenegro,2013,47.011631,47.01162,-1.477839,-1.477792,51.72398,51.72398
Montenegro,Montenegro,2014,,,,,,
Montenegro,Montenegro,2015,,,,,,
Montenegro,Montenegro,2016,,,,,,
Montenegro,Montenegro,2017,,,,,,
Montenegro,Montenegro,2018,,,,,,
New Zealand,New Zealand,1990,47.679161,47.765331,17.384171,17.409531,61.858452,61.834991
New Zealand,New Zealand,1991,44.207661,44.071819,6.5946798,6.1081839,54.4949,54.148121
New Zealand,New Zealand,1992,43.931622,44.071819,5.8818922,6.1081839,54.03252,54.148121
New Zealand,New Zealand,1993,40.432781,40.427151,-4.8704448,-5.0971198,46.741508,46.538849
New Zealand,New Zealand,1994,40.200699,40.42741,-7.2925849,-6.8979511,45.439671,45.682159
New Zealand,New Zealand,1995,40.185398,40.42741,-7.4518352,-6.8979511,45.356541,45.682159
New Zealand,New Zealand,1996,41.410519,41.7127,-6.924037,-6.3345389,45.862579,46.217949
New Zealand,New Zealand,1997,37.938278,37.957001,-13.80127,-13.57292,41.983879,42.126701
New Zealand,New Zealand,1998,42.638359,43.191509,-2.8860819,-1.6605,48.28931,48.9884
New Zealand,New Zealand,1999,38.945599,38.926769,-12.6169,-12.6456,42.419338,42.395222
New Zealand,New Zealand,2000,60.712101,62.197418,32.382881,35.179119,68.207169,69.786057
New Zealand,New Zealand,2001,62.315639,62.223652,35.201889,35.03624,69.725166,69.635567
New Zealand,New Zealand,2002,67.150688,67.211304,44.72995,44.827679,74.83123,74.875992
New Zealand,New Zealand,2003,63.551689,63.03252,36.794319,35.856998,70.422791,69.920357
New Zealand,New Zealand,2004,59.07626,58.585201,27.62216,26.795679,65.188072,64.740311
New Zealand,New Zealand,2005,58.370781,58.181511,26.42552,26.167191,64.579903,64.453331
New Zealand,New Zealand,2006,55.978199,55.70789,21.362841,20.950899,61.670952,61.453678
New Zealand,New Zealand,2007,53.903561,53.703442,17.13623,16.874359,59.345901,59.21682
New Zealand,New Zealand,2008,52.240551,52.108158,14.69274,14.63096,58.204849,58.199379
New Zealand,New Zealand,2009,70.427078,71.443748,53.280499,55.178822,80.400017,81.469109
New Zealand,New Zealand,2010,69.25573,68.805321,49.814129,48.904041,78.100906,77.57798
New Zealand,New Zealand,2011,65.841507,65.289391,42.24897,41.199581,73.637161,73.048401
New Zealand,New Zealand,2012,55.6982,54.82254,22.32914,20.87184,62.517799,61.730801
New Zealand,New Zealand,2013,51.77433,51.47654,14.22054,13.75725,57.956032,57.707432
New Zealand,New Zealand,2014,57.609409,57.941952,24.259069,24.82033,63.154251,63.450562
New Zealand,New Zealand,2015,51.593189,51.14476,12.55406,11.87869,56.79686,56.45105
New Zealand,New Zealand,2016,50.178509,50.10741,8.8662262,8.8194418,54.695019,54.681198
New Zealand,New Zealand,2017,56.383949,56.749069,30.50279,31.730289,68.631447,69.400887
New Zealand,New Zealand,2018,69.857468,70.531776,55.402168,56.316238,82.400391,82.861137
New Zealand,New Zealand,2019,70.65136,70.333321,55.27877,54.478222,81.85656,81.366928
Nicaragua,Nicaragua,1989,52.013649,50.96513,16.63615,16.88583,62.804119,59.328018
Nicaragua,Nicaragua,1990,49.877811,47.92321,28.157921,29.975201,73.773537,71.063568
Nicaragua,Nicaragua,1991,49.299042,48.431671,30.472151,28.92091,76.349152,70.062721
Nicaragua,Nicaragua,1992,34.583618,27.84981,9.984416,4.7688808,57.7995,49.223049
Nicaragua,Nicaragua,1993,25.518539,24.1994,-12.42348,-13.9337,40.225979,36.914669
Nicaragua,Nicaragua,1994,19.519421,21.360201,-21.13401,-16.42738,32.06913,34.338249
Nicaragua,Nicaragua,1995,15.6872,19.465059,-23.383631,-16.261641,28.43531,33.142818
Nicaragua,Nicaragua,1996,23.32699,32.965931,-10.72027,-.9757517,39.595371,46.51487
Nicaragua,Nicaragua,1997,33.911121,43.349789,5.9075789,14.01135,53.520512,57.659649
Nicaragua,Nicaragua,1998,34.603069,37.56781,6.4849648,8.9093266,54.381222,53.556461
Nicaragua,Nicaragua,1999,35.432369,38.360939,7.0974531,9.6615877,55.37529,54.449661
Nicaragua,Nicaragua,2000,33.56015,35.129452,2.496666,3.9803579,51.663719,49.995098
Nicaragua,Nicaragua,2001,33.16003,35.737759,-4.3870401,-2.336385,47.023251,46.334789
Nicaragua,Nicaragua,2002,51.289848,64.886597,34.75692,45.749851,75.827629,79.90313
Nicaragua,Nicaragua,2003,41.645939,35.790051,14.27381,9.0310087,59.559898,51.72599
Nicaragua,Nicaragua,2004,40.246861,40.799911,6.3718629,6.1396289,54.929321,52.307289
Nicaragua,Nicaragua,2005,35.868698,35.511929,-3.567857,-2.8395419,48.077518,46.109901
Nicaragua,Nicaragua,2006,27.894171,26.93648,-19.733641,-17.781179,36.343128,36.195122
Nicaragua,Nicaragua,2007,38.517151,49.000301,4.0416112,15.74282,51.35704,57.86388
Nicaragua,Nicaragua,2008,35.475731,35.902081,-4.4222612,-3.2266369,47.055759,46.047909
Nicaragua,Nicaragua,2009,37.120869,40.75349,-6.6859379,-4.1403608,48.477692,48.30994
Nicaragua,Nicaragua,2010,40.999191,46.097092,1.183509,8.0731182,53.166351,54.279999
Nicaragua,Nicaragua,2011,49.917591,54.021111,17.616211,23.327101,64.119171,64.057831
Nicaragua,Nicaragua,2012,55.936138,57.50293,24.24922,25.6353,68.85424,65.484779
Nicaragua,Nicaragua,2013,66.239662,67.917992,32.327061,31.16613,75.29364,69.706032
Nicaragua,Nicaragua,2014,53.146358,40.492569,3.4170549,-8.0390577,58.362671,47.244991
Nicaragua,Nicaragua,2015,54.529999,55.292061,4.3546638,5.9188542,58.029869,54.599758
Nicaragua,Nicaragua,2016,64.763878,67.299057,29.81834,35.112911,71.896339,70.090561
Nicaragua,Nicaragua,2017,76.508301,76.53289,45.77478,44.54578,80.863342,74.662903
Nicaragua,Nicaragua,2018,68.591988,52.305302,69.73053,67.120728,95.049873,87.196732
Palestine,Palestine,1995,63.001579,60.758659,36.634609,36.247551,72.016403,71.944778
Palestine,Palestine,1996,63.001579,60.758659,36.634609,36.247551,72.016403,71.944778
Palestine,Palestine,1997,54.307339,50.383579,30.07233,29.351521,69.239906,69.06842
Palestine,Palestine,1998,55.156879,55.579639,30.283239,30.284081,72.18354,72.213417
Palestine,Palestine,1999,47.32143,44.33741,13.07143,11.59461,62.021191,61.605629
Palestine,Palestine,2000,44.678799,43.350941,7.5843949,7.091434,55.163891,54.902802
Palestine,Palestine,2001,54.040451,54.02787,14.50918,14.64868,57.40913,57.497532
Palestine,Palestine,2002,49.936039,47.4077,9.0053568,8.51402,54.96558,54.872318
Palestine,Palestine,2003,48.561649,47.392551,9.6616802,9.8087149,56.44598,56.488491
Palestine,Palestine,2004,49.776272,49.683441,10.58628,10.64123,56.205521,56.193909
Palestine,Palestine,2005,54.919449,54.671539,15.22944,15.304,57.887192,57.948158
Palestine,Palestine,2006,45.36932,41.464561,.9902342,-.17535131,51.065681,50.798168
Palestine,Palestine,2007,45.075562,44.516949,2.9828279,3.189965,52.368881,52.4305
Palestine,Palestine,2008,39.206409,37.620399,-3.388063,-3.754967,49.275761,49.184181
Palestine,Palestine,2009,38.63739,38.547932,-4.1139612,-4.0621138,49.004398,49.018551
Palestine,Palestine,2010,44.903961,46.786098,5.87609,6.7213912,53.957211,54.1745
Palestine,Palestine,2011,49.340172,50.55481,10.66082,11.12018,56.236328,56.34539
Palestine,Palestine,2012,48.87352,48.437489,8.4962463,8.3594894,54.979469,54.952728
Palestine,Palestine,2013,47.948429,46.98457,7.1732459,7.03233,54.379509,54.356522
Palestine,Palestine,2014,48.748348,48.431801,8.6794806,8.7352676,55.071831,55.117802
Palestine,Palestine,2015,43.388741,41.498581,-1.0258909,-1.722631,50.003361,49.81496
Palestine,Palestine,2016,38.918579,37.80975,-5.0134702,-5.2264199,48.244942,48.205429
Palestine,Palestine,2017,35.710281,35.444801,-8.7179461,-8.7786608,46.410412,46.371651
Palestine,Palestine,2018,34.05748,33.963501,-8.4026403,-8.2663288,46.789989,46.843418
Panama,Panama,1990,50.503609,,39.99485,39.704288,74.467453,74.471153
Panama,Panama,1991,38.125332,,3.149226,2.446672,48.950371,48.955109
Panama,Panama,1992,28.11533,,-20.904409,-20.972401,34.509731,34.515049
Panama,Panama,1993,24.482479,,-26.75738,-26.29492,32.753319,32.758709
Panama,Panama,1994,33.93502,,7.7437582,8.8531036,53.237419,53.244411
Panama,Panama,1995,42.122662,,29.85281,30.177019,67.32235,67.326202
Panama,Panama,1996,42.804588,,20.161989,19.899981,61.5742,61.578289
Panama,Panama,1997,41.639809,,20.80537,20.785931,62.165451,62.169521
Panama,Panama,1998,42.34235,,11.3567,11.21765,55.604031,55.608372
Panama,Panama,1999,40.661621,,1.427552,1.438248,49.822021,49.826889
Panama,Panama,2000,46.767578,,22.49893,22.93504,62.23798,62.241951
Panama,Panama,2001,39.375771,,-11.68865,-12.12496,42.91452,42.919312
Panama,Panama,2002,34.851059,,-12.29776,-11.9039,42.47369,42.47863
Panama,Panama,2003,29.000999,,-24.99427,-24.778561,35.88834,35.891171
Panama,Panama,2004,29.2773,,-13.1407,-12.22061,43.27874,43.289848
Panama,Panama,2005,39.311798,,8.4186716,8.9105606,54.652889,54.654099
Panama,Panama,2006,46.241199,,19.961599,20.325491,61.118931,61.12323
Panama,Panama,2007,42.16114,,6.9563651,6.7700171,52.981098,52.987019
Panama,Panama,2008,37.78001,,-4.0088019,-3.967927,46.50922,46.513748
Panama,Panama,2009,69.066093,,49.434608,50.400101,77.13546,77.13958
Panama,Panama,2010,70.866661,,40.865189,40.201962,69.376289,69.377228
Panama,Panama,2011,63.718399,,30.75561,30.2507,64.42646,64.427567
Panama,Panama,2012,46.242241,,-8.2580128,-8.7942991,44.899948,44.90353
Panama,Panama,2013,50.31411,,16.06658,16.73863,58.54047,58.546299
Panama,Panama,2014,63.646858,,38.554749,38.81654,70.47776,70.480072
Panama,Panama,2015,61.607979,,19.56918,19.093981,60.00457,60.00835
Panama,Panama,2016,46.395302,,-4.7973232,-5.1697421,46.087391,46.090012
Panama,Panama,2017,37.658909,,-17.42878,-17.271549,40.422279,40.426338
Panama,Panama,2018,33.749561,,,,,
Panama,Panama,2019,32.713879,,,,,
Paraguay,Paraguay,1996,,,,,,
Paraguay,Paraguay,1997,,,,,,
Paraguay,Paraguay,1998,41.05637,48.644451,,,,
Paraguay,Paraguay,1999,48.132912,53.834572,,,,
Paraguay,Paraguay,2000,33.962318,33.55122,,,,
Paraguay,Paraguay,2001,19.03639,17.299259,,,,
Paraguay,Paraguay,2002,9.7298479,9.8855677,,,,
Paraguay,Paraguay,2003,9.6396065,11.74959,,,,
Paraguay,Paraguay,2004,42.12727,53.766701,,,,
Paraguay,Paraguay,2005,40.84547,41.547161,,,,
Paraguay,Paraguay,2006,34.751141,34.211842,,,,
Paraguay,Paraguay,2007,19.4881,17.28706,,,,
Paraguay,Paraguay,2008,42.919899,59.308041,,,,
Paraguay,Paraguay,2009,54.705292,57.421871,,,,
Paraguay,Paraguay,2010,54.669281,50.15731,29.539061,28.31912,70.99099,69.694633
Paraguay,Paraguay,2011,52.638561,45.47496,27.234369,25.95492,70.393333,68.994461
Paraguay,Paraguay,2012,52.429409,51.06805,16.638439,15.85864,62.87442,61.915421
Paraguay,Paraguay,2013,43.238571,31.052031,14.11808,13.45336,61.038052,60.257069
Paraguay,Paraguay,2014,25.977871,39.958179,8.0288229,7.2336431,55.914249,54.94767
Paraguay,Paraguay,2015,30.78933,25.967661,-7.1223698,-8.2794466,47.158051,46.17807
Paraguay,Paraguay,2016,40.891701,28.403721,-18.212009,-18.793461,41.031139,40.547298
Paraguay,Paraguay,2017,28.9373,24.64407,-9.7246037,-9.434783,44.89291,44.901421
Paraguay,Paraguay,2018,27.71698,24.11834,,,,
Peru,Peru,1981,39.613041,39.613041,,,,
Peru,Peru,1982,27.11146,27.11146,,,,
Peru,Peru,1983,20.012819,20.012819,,,,
Peru,Peru,1984,18.76598,18.76598,,,,
Peru,Peru,1985,37.411961,37.411961,,,,
Peru,Peru,1986,55.36636,55.36636,,,,
Peru,Peru,1987,45.28751,45.28751,,,,
Peru,Peru,1988,31.40056,31.40056,,,,
Peru,Peru,1989,10.93033,10.93033,,,,
Peru,Peru,1990,21.991131,21.991131,,,,
Peru,Peru,1991,32.486691,32.486691,,,,
Peru,Peru,1992,46.785118,46.785118,,,,
Peru,Peru,1993,45.10844,45.10844,,,,
Peru,Peru,1994,44.902481,44.902481,,,,
Peru,Peru,1995,51.129238,51.129238,,,,
Peru,Peru,1996,42.391281,42.391281,,,,
Peru,Peru,1997,25.733709,25.733709,,,,
Peru,Peru,1998,39.282219,39.282219,,,,
Peru,Peru,1999,39.282219,39.282219,,,,
Peru,Peru,2000,39.282219,39.282219,,,,
Peru,Peru,2001,35.668789,35.668789,-5.2754688,-5.2754688,50.577229,50.577229
Peru,Peru,2002,13.85178,13.85178,-39.407951,-39.407951,29.0914,29.0914
Peru,Peru,2003,14.85561,14.85561,-58.236439,-58.236439,18.481279,18.481279
Peru,Peru,2004,12.4761,12.4761,-62.933552,-62.933552,16.426889,16.426889
Peru,Peru,2005,8.3138866,8.3138866,-61.849072,-61.849072,16.5266,16.5266
Peru,Peru,2006,27.3864,27.3864,-15.8162,-15.8162,44.586632,44.586632
Peru,Peru,2007,28.96137,28.96137,-28.71044,-28.71044,35.710442,35.710442
Peru,Peru,2008,20.70821,20.70821,-44.600601,-44.600601,26.5485,26.5485
Peru,Peru,2009,23.421801,23.421801,-38.38818,-38.38818,29.71796,29.71796
Peru,Peru,2010,23.027571,23.027571,-32.78476,-32.78476,33.098572,33.098572
Peru,Peru,2011,32.771778,32.771778,-6.3336468,-6.3336468,50.15279,50.15279
Peru,Peru,2012,38.622589,38.622589,-4.1600928,-4.1600928,50.696522,50.696522
Peru,Peru,2013,32.048069,32.048069,-19.8993,-19.8993,40.992039,40.992039
Peru,Peru,2014,20.511221,20.511221,-39.441769,-39.441769,29.340481,29.340481
Peru,Peru,2015,14.08822,14.08822,-51.518269,-51.518269,22.283649,22.283649
Peru,Peru,2016,27.55229,27.55229,-35.695919,-35.695919,32.530312,32.530312
Peru,Peru,2017,29.845421,29.845421,-31.79125,-31.79125,33.930161,33.930161
Peru,Peru,2018,33.792061,33.792061,-11.19446,-11.19446,47.015808,47.015808
Peru,Peru,2019,46.2729,46.2729,7.0953312,7.0953312,57.490059,57.490059
Phillippines,Phillippines,1986,64.36058,64.36058,45.882439,45.882439,79.173309,79.173309
Phillippines,Phillippines,1987,60.239288,60.239288,34.920979,34.920979,70.746788,70.746788
Phillippines,Phillippines,1988,65.538094,65.538094,40.14072,40.14072,72.591553,72.591553
Phillippines,Phillippines,1989,45.174068,45.174068,14.77891,14.77891,61.36544,61.36544
Phillippines,Phillippines,1990,42.772869,42.772869,12.65007,12.65007,60.194801,60.194801
Phillippines,Phillippines,1991,30.212749,30.212749,-8.9248714,-8.9248714,46.386421,46.386421
Phillippines,Phillippines,1992,46.99229,46.99229,19.000759,19.000759,63.516159,63.516159
Phillippines,Phillippines,1993,69.365013,69.365013,49.01429,49.01429,78.434601,78.434601
Phillippines,Phillippines,1994,62.888691,62.888691,38.313808,38.313808,72.616409,72.616409
Phillippines,Phillippines,1995,36.100311,36.100311,-5.5320382,-5.5320382,47.991348,47.991348
Phillippines,Phillippines,1996,41.693481,41.693481,1.775604,1.775604,51.800369,51.800369
Phillippines,Phillippines,1997,59.061779,59.061779,26.047409,26.047409,63.95649,63.95649
Phillippines,Phillippines,1998,50.903309,50.903309,13.14719,13.14719,57.542938,57.542938
Phillippines,Phillippines,1999,58.17865,58.17865,24.481489,24.481489,62.688431,62.688431
Phillippines,Phillippines,2000,36.98344,36.98344,-2.139204,-2.139204,51.153099,51.153099
Phillippines,Phillippines,2001,38.959019,38.959019,1.340986,1.340986,53.10051,53.10051
Phillippines,Phillippines,2002,40.11208,40.11208,-2.6199989,-2.6199989,49.799141,49.799141
Phillippines,Phillippines,2003,31.636909,31.636909,-17.524691,-17.524691,40.725578,40.725578
Phillippines,Phillippines,2004,36.77652,36.77652,-13.02108,-13.02108,43.749008,43.749008
Phillippines,Phillippines,2005,18.37089,18.37089,-41.739311,-41.739311,26.97702,26.97702
Phillippines,Phillippines,2006,21.5495,21.5495,-36.1889,-36.1889,30.11245,30.11245
Phillippines,Phillippines,2007,25.478991,25.478991,-29.336639,-29.336639,33.32045,33.32045
Phillippines,Phillippines,2008,14.58551,14.58551,-48.350109,-48.350109,22.71715,22.71715
Phillippines,Phillippines,2009,15.24756,15.24756,-49.24802,-49.24802,22.52969,22.52969
Phillippines,Phillippines,2010,46.215549,46.215549,4.463963,4.463963,52.085991,52.085991
Phillippines,Phillippines,2011,60.976212,60.976212,30.54269,30.54269,66.590286,66.590286
Phillippines,Phillippines,2012,62.134369,62.134369,30.75782,30.75782,66.062401,66.062401
Phillippines,Phillippines,2013,63.407619,63.407619,31.794451,31.794451,66.289391,66.289391
Phillippines,Phillippines,2014,52.225319,52.225319,14.25433,14.25433,57.685139,57.685139
Phillippines,Phillippines,2015,46.449718,46.449718,2.0024359,2.0024359,51.149632,51.149632
Phillippines,Phillippines,2016,54.972031,54.972031,20.93325,20.93325,60.817619,60.817619
Phillippines,Phillippines,2017,68.960869,68.960869,43.833649,43.833649,73.068817,73.068817
Phillippines,Phillippines,2018,65.520203,65.520203,42.402401,42.402401,73.856689,73.856689
Poland_EXEC,Poland_EXEC,1989,57.519699,57.519951,30.69813,30.69857,68.716423,68.717278
Poland_EXEC,Poland_EXEC,1990,43.828121,43.828281,6.1368899,6.1371069,54.145061,54.14547
Poland_EXEC,Poland_EXEC,1991,46.485439,46.485619,8.1095953,8.1098299,55.717731,55.718201
Poland_EXEC,Poland_EXEC,1992,40.02747,40.027618,-5.4224539,-5.4223409,47.25259,47.2528
Poland_EXEC,Poland_EXEC,1993,37.8773,37.877419,-10.09388,-10.09385,44.614651,44.614689
Poland_EXEC,Poland_EXEC,1994,34.25304,34.253078,-18.50065,-18.50078,39.638741,39.638531
Poland_EXEC,Poland_EXEC,1995,35.51228,35.512291,-16.11455,-16.114679,41.158508,41.158291
Poland_EXEC,Poland_EXEC,1996,48.527889,48.52816,17.84531,17.845881,63.48283,63.483971
Poland_EXEC,Poland_EXEC,1997,52.46249,52.462849,19.71059,19.71122,62.292961,62.294079
Poland_EXEC,Poland_EXEC,1998,56.938919,56.939308,27.53425,27.53499,66.463928,66.46524
Poland_EXEC,Poland_EXEC,1999,58.023369,58.023689,31.02206,31.02261,68.411713,68.412727
Poland_EXEC,Poland_EXEC,2000,59.692719,59.69297,34.216789,34.217159,69.820869,69.821602
Poland_EXEC,Poland_EXEC,2001,58.927021,58.927292,33.095291,33.095692,69.287842,69.288643
Poland_EXEC,Poland_EXEC,2002,58.247261,58.24762,30.142441,30.143101,67.842781,67.843971
Poland_EXEC,Poland_EXEC,2003,58.378761,58.378948,31.06139,31.06168,68.163521,68.164078
Poland_EXEC,Poland_EXEC,2004,52.343491,52.343552,16.698311,16.6984,59.93198,59.93219
Poland_EXEC,Poland_EXEC,2005,48.245689,48.24575,8.4723263,8.4723949,55.400639,55.400761
Poland_EXEC,Poland_EXEC,2006,38.138111,38.138229,-6.3760061,-6.375916,46.8046,46.804779
Poland_EXEC,Poland_EXEC,2007,38.235409,38.235439,-8.1972818,-8.1975098,45.17733,45.176979
Poland_EXEC,Poland_EXEC,2008,34.596661,34.596802,-16.91514,-16.9151,40.786308,40.786339
Poland_EXEC,Poland_EXEC,2009,33.338112,33.338139,-19.778681,-19.77891,38.781738,38.781349
Poland_EXEC,Poland_EXEC,2010,41.1661,41.16629,1.08082,1.0811239,52.34042,52.341
Poland_EXEC,Poland_EXEC,2011,48.261719,48.262001,14.53048,14.53098,59.98048,59.981419
Poland_EXEC,Poland_EXEC,2012,50.464409,50.464642,17.672661,17.672939,60.840099,60.840672
Poland_EXEC,Poland_EXEC,2013,52.015968,52.016109,20.66832,20.668421,62.313148,62.31345
Poland_EXEC,Poland_EXEC,2014,53.291679,53.291851,21.362009,21.362471,62.99334,62.994221
Poland_EXEC,Poland_EXEC,2015,46.482899,46.482899,10.28909,10.28927,57.128071,57.128399
Poland_EXEC,Poland_EXEC,2016,44.30946,44.309689,4.6626511,4.6629529,53.326778,53.327358
Poland_EXEC,Poland_EXEC,2017,47.844631,47.845009,11.94097,11.94132,57.564152,57.564739
Poland_EXEC,Poland_EXEC,2018,47.914768,47.915192,10.54072,10.54125,56.778381,56.779369
Poland_EXEC,Poland_EXEC,2019,46.847939,46.848289,8.2554312,8.2558222,55.297161,55.297878
Poland_PM,Poland_PM,1992,37.455811,37.768459,33.356602,32.29332,71.691017,71.05896
Poland_PM,Poland_PM,1993,46.480419,48.623341,17.70377,12.43978,61.552361,58.122501
Poland_PM,Poland_PM,1994,46.085659,45.141842,12.28057,10.27814,58.356392,57.154789
Poland_PM,Poland_PM,1995,44.017422,42.710892,9.2997332,8.1195059,56.64426,55.931591
Poland_PM,Poland_PM,1996,47.429958,47.612289,12.9353,13.59379,58.952042,59.390831
Poland_PM,Poland_PM,1997,48.83297,48.21944,13.82188,13.73608,59.429062,59.361759
Poland_PM,Poland_PM,1998,47.883789,46.582741,12.90613,12.29674,58.934631,58.583069
Poland_PM,Poland_PM,1999,42.190891,40.066002,2.818799,-.2408465,52.20211,50.130032
Poland_PM,Poland_PM,2000,36.77626,35.384769,-5.2270522,-7.4800348,46.919811,45.411499
Poland_PM,Poland_PM,2001,36.36166,36.65715,-5.2137651,-5.0613589,47.22234,47.398602
Poland_PM,Poland_PM,2002,39.830391,41.004631,1.5045249,3.6572959,51.31419,52.65453
Poland_PM,Poland_PM,2003,33.673599,32.473091,-8.5790052,-11.18701,44.71526,42.947601
Poland_PM,Poland_PM,2004,31.77224,32.166241,-8.1129866,-7.5785842,44.603352,44.823429
Poland_PM,Poland_PM,2005,33.2705,34.603039,-4.8924489,-3.5427909,46.472141,47.283401
Poland_PM,Poland_PM,2006,42.947269,45.76754,6.128829,9.4523678,54.158119,56.537201
Poland_PM,Poland_PM,2007,39.946091,39.053989,-1.285892,-3.2439239,49.72504,48.529831
Poland_PM,Poland_PM,2008,48.785721,50.622631,11.7723,15.60846,57.702709,60.093079
Poland_PM,Poland_PM,2009,46.588921,45.101101,8.2292976,7.1631732,55.51796,54.857811
Poland_PM,Poland_PM,2010,47.06813,46.364601,8.6657419,8.719162,55.767551,55.807571
Poland_PM,Poland_PM,2011,45.111462,43.869999,5.9518452,5.1795478,54.077271,53.595699
Poland_PM,Poland_PM,2012,40.310631,38.737129,-1.862594,-3.959378,49.282799,47.970009
Poland_PM,Poland_PM,2013,35.839199,34.905151,-7.7041612,-9.0516357,45.567848,44.67046
Poland_PM,Poland_PM,2014,37.31955,38.195202,-2.785815,-.96867818,48.859081,50.068218
Poland_PM,Poland_PM,2015,38.714039,39.380539,-1.084146,-.36181349,49.57943,49.935928
Poland_PM,Poland_PM,2016,43.20248,44.25806,3.772126,5.2770829,52.66531,53.646568
Poland_PM,Poland_PM,2017,45.74939,45.903019,6.3414459,7.0805068,54.302361,54.792561
Poland_PM,Poland_PM,2018,46.690418,46.173092,10.65679,11.85946,57.423641,58.32935
Poland_PM,Poland_PM,2019,45.412601,44.336472,8.1630468,7.3836441,55.607712,55.042931
Poland_Pres,Poland_Pres,1989,62.494221,62.494221,37.618832,37.618832,72.257217,72.257217
Poland_Pres,Poland_Pres,1990,43.527359,43.527359,2.0447471,2.0447471,51.428749,51.428749
Poland_Pres,Poland_Pres,1991,47.208542,47.208542,4.901979,4.901979,53.67675,53.67675
Poland_Pres,Poland_Pres,1992,38.132061,38.132061,-14.96452,-14.96452,41.423618,41.423618
Poland_Pres,Poland_Pres,1993,35.734341,35.734341,-20.976999,-20.976999,38.065331,38.065331
Poland_Pres,Poland_Pres,1994,29.092239,29.092239,-35.546181,-35.546181,29.84576,29.84576
Poland_Pres,Poland_Pres,1995,29.747869,29.747869,-33.739269,-33.739269,31.11838,31.11838
Poland_Pres,Poland_Pres,1996,51.633572,51.633572,23.76218,23.76218,67.456749,67.456749
Poland_Pres,Poland_Pres,1997,58.26173,58.26173,27.48168,27.48168,65.895271,65.895271
Poland_Pres,Poland_Pres,1998,64.665123,64.665123,39.563301,39.563301,72.233398,72.233398
Poland_Pres,Poland_Pres,1999,64.758301,64.758301,40.44603,40.44603,72.959358,72.959358
Poland_Pres,Poland_Pres,2000,65.362282,65.362282,41.029072,41.029072,73.030991,73.030991
Poland_Pres,Poland_Pres,2001,64.665077,64.665077,40.076519,40.076519,72.718658,72.718658
Poland_Pres,Poland_Pres,2002,65.641777,65.641777,41.464062,41.464062,73.212921,73.212921
Poland_Pres,Poland_Pres,2003,62.510799,62.510799,35.351299,35.351299,69.985291,69.985291
Poland_Pres,Poland_Pres,2004,52.444431,52.444431,13.42236,13.42236,57.585381,57.585381
Poland_Pres,Poland_Pres,2005,47.194241,47.194241,2.8485351,2.8485351,51.609459,51.609459
Poland_Pres,Poland_Pres,2006,35.359982,35.359982,-16.226801,-16.226801,40.949409,40.949409
Poland_Pres,Poland_Pres,2007,33.99435,33.99435,-24.11742,-24.11742,36.052269,36.052269
Poland_Pres,Poland_Pres,2008,31.3522,31.3522,-30.74675,-30.74675,32.473011,32.473011
Poland_Pres,Poland_Pres,2009,27.741791,27.741791,-38.61528,-38.61528,27.912979,27.912979
Poland_Pres,Poland_Pres,2010,40.558849,40.558849,-3.4662609,-3.4662609,49.8433,49.8433
Poland_Pres,Poland_Pres,2011,51.325779,51.325779,17.65604,17.65604,61.552429,61.552429
Poland_Pres,Poland_Pres,2012,53.14925,53.14925,18.052231,18.052231,60.800949,60.800949
Poland_Pres,Poland_Pres,2013,53.563229,53.563229,19.24737,19.24737,61.370861,61.370861
Poland_Pres,Poland_Pres,2014,57.098091,57.098091,25.69923,25.69923,65.054581,65.054581
Poland_Pres,Poland_Pres,2015,46.211601,46.211601,8.0206261,8.0206261,55.70739,55.70739
Poland_Pres,Poland_Pres,2016,44.936081,44.936081,.79590988,.79590988,50.722839,50.722839
Poland_Pres,Poland_Pres,2017,51.45816,51.45816,12.85321,12.85321,57.35685,57.35685
Poland_Pres,Poland_Pres,2018,51.746422,51.746422,13.10891,13.10891,57.620392,57.620392
Poland_Pres,Poland_Pres,2019,49.510239,49.510239,7.70366,7.70366,54.352169,54.352169
Portugal_EXEC,Portugal_EXEC,1986,49.117901,49.075489,34.324329,34.324329,74.847862,74.847542
Portugal_EXEC,Portugal_EXEC,1987,57.516571,57.550449,40.85207,40.85207,78.615189,78.614891
Portugal_EXEC,Portugal_EXEC,1988,45.464882,45.184139,19.85918,19.85918,64.944618,64.944344
Portugal_EXEC,Portugal_EXEC,1989,37.512981,37.32996,2.5347359,2.5347359,51.676399,51.676128
Portugal_EXEC,Portugal_EXEC,1990,37.417831,37.38065,6.7126851,6.7126851,54.948879,54.948608
Portugal_EXEC,Portugal_EXEC,1991,53.189861,53.366959,33.174122,33.174122,74.49099,74.490692
Portugal_EXEC,Portugal_EXEC,1992,42.987579,42.774158,19.981939,19.981939,65.192871,65.192574
Portugal_EXEC,Portugal_EXEC,1993,32.242249,32.06506,-.80192989,-.80192989,49.653481,49.653198
Portugal_EXEC,Portugal_EXEC,1994,29.024981,28.9977,-3.511837,-3.511837,47.58886,47.588581
Portugal_EXEC,Portugal_EXEC,1995,37.99992,38.146709,9.7068386,9.7068386,57.332859,57.332569
Portugal_EXEC,Portugal_EXEC,1996,43.081261,43.139259,27.14114,27.14114,73.060791,73.060478
